"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count"
"71","32075534692","Oasis Fashion","Want to win one of these pretty pieces? Just tell us if you prefer THIS pretty pleat skater or THAT stylish sundress. 
Explore our perfectly printed collection here http://www.oasis-stores.com/gb/collections/royal-worcester/","2017-05-24T10:03:46+0000","video","https://www.facebook.com/oasisfashions/videos/10155205290119693/","32075534692_10155205290119693",NA,1138,1639,188
"72","32075534692","Oasis Fashion","Refresh your wardrobe with something fruity this season. http://www.oasis-stores.com/gb/clothing/tops/pineapple-tee/0622954901.html","2017-05-23T14:45:01+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155202979049693/?type=3","32075534692_10155202979049693",NA,67,0,3
"73","32075534692","Oasis Fashion","WIN a champagne afternoon tea and a tea leaf reading for two at Oasis, Tottenham Court Road. For your chance to win, tag a friend below and tell us why they deserve some TEA L C.","2017-05-22T16:34:47+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155200133759693/?type=3","32075534692_10155200133759693",NA,298,325,39
"74","32075534692","Oasis Fashion","Introducing a perfectly printed collection in collaboration with The Museum of Royal Worcester. Get your online preview here http://www.oasis-stores.com/gb/collections/royal-worcester/","2017-05-21T19:00:00+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155190532914693/?type=3","32075534692_10155190532914693",NA,407,20,38
"75","32075534692","Oasis Fashion","Meet your sole sisters... http://www.oasis-stores.com/gb/search?q=mandy+mule","2017-05-20T08:20:00+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155190524314693/?type=3","32075534692_10155190524314693",NA,81,10,4
"76","32075534692","Oasis Fashion","Not long to go until our brew-tiful collaboration launches... but who have we teamed up with? #guessbrew","2017-05-19T14:35:17+0000","video","https://www.facebook.com/oasisfashions/videos/10155190530974693/","32075534692_10155190530974693",NA,130,7,6
"77","32075534692","Oasis Fashion","Looking for a beautiful bargain? Nab 20% off this flattering floral number. http://www.oasis-stores.com/gb/clothing/dresses/azelia-printed-lace-dress/0622066101.html","2017-05-18T16:45:01+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155187917939693/?type=3","32075534692_10155187917939693",NA,212,3,5
"78","32075534692","Oasis Fashion","We've teamed up with London brand Nooki to create some VERY stylish statement pieces. Tell us which beautiful beaded bag you prefer and you could WIN IT.","2017-05-17T09:20:12+0000","video","https://www.facebook.com/oasisfashions/videos/10155182830909693/","32075534692_10155182830909693",NA,657,812,124
"79","32075534692","Oasis Fashion","Don't forget to vote for your favourite design for a chance to WIN a £250 Oasis voucher. http://www.oasis-stores.com/gb/nottingham-lace-voting.html","2017-05-16T15:00:19+0000","video","https://www.facebook.com/oasisfashions/videos/10155180609464693/","32075534692_10155180609464693",NA,276,99,57
"80","32075534692","Oasis Fashion","Just the tropical twist your summer t-shirt collection needs... http://www.oasis-stores.com/gb/new-in/","2017-05-15T15:30:01+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155177633444693/?type=3","32075534692_10155177633444693",NA,458,23,10
"81","32075534692","Oasis Fashion","Ready to make a statement? Discover beaded tropical fruits and birds in our quirky collection with London brand Nooki. http://www.oasis-stores.com/gb/new-in/","2017-05-14T12:00:00+0000","video","https://www.facebook.com/oasisfashions/videos/10155167584609693/","32075534692_10155167584609693",NA,73,2,4
"82","32075534692","Oasis Fashion","For those times when towering heels are too dressy but flats are too casual... http://www.oasis-stores.com/gb/footwear/shoes/brooke-block-heel/0612400136.html","2017-05-13T07:45:00+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155167582269693/?type=3","32075534692_10155167582269693",NA,331,16,3
